gene,1054_0003_Control,1054_0004_Control,1054_0005_Control,1054_0006_Control,1054_0014_Control,1054_0020_Control,1054_0021_Control,1054_0022_Control,1054_0025_Control,1054_0027_Control,1054_0028_Control,1068_0002_Control,1068_0003_Control,1068_0004_Control,1068_0005_Control,1068_0012_Control,1068_0013_Control,1068_0018_Control,1068_0019_Control,1068_0020_Control,1068_0023_Control,1068_0024_Control,1068_0025_Control
ENSMUSG00000097119_B230354K17Rik,2.02,0.6599999999999999,1.02,1.98,0.14,3.48,3.54,1.1300000000000001,1.4,1.6,0.9,2.82,0.22,0.38,0.08,0,1.3800000000000001,2.08,1.94,0.76,1.1800000000000002,2.18,1.77
ENSMUSG00000097121_D130020L05Rik,0.98,0.74,0.54,1.21,1.3800000000000001,3.36,0.13,0.18,3.48,1.75,2.9299999999999997,1.29,4.1499999999999995,2.4,0.8500000000000001,2.88,2.64,0.25,1.11,1.1800000000000002,1.82,2.86,2.3499999999999996
ENSMUSG00000097123_Gm6297,0.9,0,0.13,1.1600000000000001,3.84,1.6300000000000001,0,3.58,0.24000000000000002,0,0,0.26,3,3.17,4.67,0,3.03,1.53,1.57,3.9699999999999998,2.02,0.61,3.2
ENSMUSG00000097131_D230017M19Rik,3.3699999999999997,1.04,2.71,0.16,2.18,0.26,0.7799999999999999,0.28,1.78,0,1.6500000000000001,0.7,0.8300000000000001,0.33999999999999997,1.29,3,0.8500000000000001,0.26,2.4,0.5,0.58,1.33,0.2
ENSMUSG00000097141_Gm10524,3.25,4.07,4.7700000000000005,2.13,2.4699999999999998,1.03,4.31,6.37,3.79,4.04,2.9899999999999998,3.3,5.79,3.84,4.71,6.29,2.48,0.44,5.21,4.24,2.06,1.79,5.53
ENSMUSG00000097145_9230114K14Rik,6.08,4.14,5.94,3.9899999999999998,10.739999999999998,3.61,6.01,4.46,0.24000000000000002,4.74,3.8699999999999997,3.79,11.850000000000001,3.3299999999999996,3.98,4.05,2.4299999999999997,5.1899999999999995,6.28,6.03,8.59,3.73,9.92
ENSMUSG00000097149_G630030J09Rik,0.11,0,0.13,0.35,0,0,0,0.21000000000000002,0,0,0,0.26,0.27,0.33999999999999997,1.47,0.59,0.16,0.6699999999999999,0.2,0.29000000000000004,0,0.35,0
ENSMUSG00000097156_Gm3764,26.57,32.07,31.53,36.98,40.64,24.7,25.97,41.53,31.8,22.55,30.21,15.65,45.58,37.13,23.610000000000003,54.17,38.42,81.81,24.830000000000002,37.49,34.6,33.379999999999995,43.14
ENSMUSG00000097164_Cep83os,4.56,4.5,6.04,4.68,3.15,2.63,1.2,4.34,1.62,1.97,0.8300000000000001,4.859999999999999,5.109999999999999,4.35,6.930000000000001,8.51,5.48,12.91,7.7700000000000005,7.99,8.83,5.45,7.79
ENSMUSG00000097165_2210008F06Rik,5.930000000000001,5.58,0.29000000000000004,9.219999999999999,5.1,7,3.88,5.35,7.92,0.56,8.75,13.28,11.29,4.84,5.23,0.6599999999999999,3.4099999999999997,5.39,4.42,5.45,5.94,6.76,4.24
ENSMUSG00000097166_9330179D12Rik,15.56,0,2.57,7.319999999999999,10.93,0,14.18,4.57,12.860000000000001,4.17,10.370000000000001,7.88,6.76,4.4,4.659999999999999,1.97,4.64,1.05,1.29,0.88,3.98,4.89,5.319999999999999
ENSMUSG00000097167_Gm16740,0.61,1.1400000000000001,1.6800000000000002,1.86,0.9,0,0,0.27,0.31,0,2.05,0.46,0.46,0,0.26,0.77,1.47,0,1.55,1.79,2.05,1.36,0
ENSMUSG00000097178_2310002F09Rik,1.1800000000000002,5.819999999999999,8.89,3.65,2.3,5.06,0.8600000000000001,7.42,0.16,9.129999999999999,0.18,6.5,18.439999999999998,8.46,10.360000000000001,25.62,8.61,18.86,13.870000000000001,18.279999999999998,11.68,10.05,32.160000000000004
ENSMUSG00000097180_2700038G22Rik,0.19,0.36,2.53,0,0,0,0,0,0,2.72,2.82,2.7600000000000002,1.33,0,0.16,0.32999999999999996,1.2,0,0.6599999999999999,0,4.83,1.49,0
ENSMUSG00000097185_Gm26596,61.37,58.349999999999994,54.849999999999994,47.13,55.720000000000006,44.37,58.44,56.839999999999996,61.690000000000005,61.43,52.93,64.5,73.88,69.72,74.48,63.44,64.01,86.14999999999999,92.17999999999999,74.64,78.77,63.809999999999995,93.54
ENSMUSG00000097195_Snhg5,15.17,14.33,16.95,16.310000000000002,12.69,25.150000000000002,8.229999999999999,19.3,8.43,22.25,12.54,12.93,25.9,7.7,14.209999999999999,12.239999999999998,33.760000000000005,19,18.459999999999997,16.12,23.74,12.44,9.729999999999999
ENSMUSG00000097201_Gm26700,4.26,0.71,1.6700000000000002,4.24,2.88,1.81,8.139999999999999,1.59,4.430000000000001,1.11,0.8600000000000001,0.77,0.7799999999999999,5.08,2.59,0.11,2.21,0,0.22,2.58,2.5,0.58,4.109999999999999
ENSMUSG00000097206_Gm26699,1.47,0.8,0.12000000000000001,0.11,1.05,0.14,0.13,1.42,1.31,0.23,0,1.37,2.05,2.48,0.63,0.36,1.04,1.07,1.74,2.7,1.1500000000000001,0.48000000000000004,1.6800000000000002
ENSMUSG00000097216_4932441J04Rik,7.33,9.39,8.77,8.68,4.57,7.51,3.3099999999999996,6.38,10.82,9.08,7.970000000000001,10.17,19.25,14.55,11.99,12.370000000000001,10.9,21.25,21.650000000000002,18.59,11.57,12.07,12.1
ENSMUSG00000097217_Gm26549,2.9,0,0.5,0.23,0.22,5.23,0,7.87,0,3.9099999999999997,2.2800000000000002,0.6799999999999999,3.2800000000000002,3.4099999999999997,2.4699999999999998,0,9.219999999999999,4.5,0.58,3.79,2.13,1.01,0.19
ENSMUSG00000097221_1810049J17Rik,19.29,5.52,13.33,5.1,5.6899999999999995,3.62,12.99,18.73,16.279999999999998,8.96,5.33,21.21,2.86,20.22,17.95,32.08,29.330000000000002,6.29,29.53,18.23,30.55,7.46,25.69
ENSMUSG00000097224_Gm26716,9.01,9.229999999999999,15.44,3.86,16.58,10.48,11.739999999999998,5.619999999999999,17.8,20.86,6.619999999999999,10.49,15.9,7.2,9.629999999999999,8.96,12.91,24.37,3.9499999999999997,16.7,17.330000000000002,19.95,19.05
ENSMUSG00000097234_Gm26518,0.07,0,0,0,0,0.09,0,0,0,0.16,0.08,0,0.06,0.05,0,0,0.05,0,0,0.06,0,0,0.32
ENSMUSG00000097242_Gm16907,0.31,0,0,0.53,0,0,0,0,0,1.1500000000000001,0,0,0,0,0,0,0.37,1.85,1.1700000000000002,0,0,2.3099999999999996,0
ENSMUSG00000097246_Gm26890,0.93,0.6799999999999999,0.16,0.15000000000000002,0.07,0,0.09,0.07,0.15000000000000002,3.05,0.08,0.28,0.96,1.98,0.56,1.25,0.92,0.18,0.25,0.43000000000000005,1.24,0.32999999999999996,0
ENSMUSG00000097247_1500012K07Rik,4.78,1.92,1.97,3.03,1.73,2.23,7.46,8.729999999999999,2.3499999999999996,0,2.61,1.74,2.2,2.86,0,0.49,1.2,0,0.98,0.49,1.56,1.7,5.38
ENSMUSG00000097248_Gm2694,68.11999999999999,98.47,58.99,64.6,51.790000000000006,56.309999999999995,49.24,90.46000000000001,76.05,78.1,109.9,31.17,3.8099999999999996,13.729999999999999,32.11,19.82,22.5,4.34,7.930000000000001,5.46,9.27,24.54,6.970000000000001
ENSMUSG00000097251_5033417F24Rik,1.95,1.06,0.46,0.14,0,0.18,0,1.51,0.14,0,0.8,0.75,0.11,0.2,0,0.8400000000000001,0.2,0,0.36,1.43,1.34,0.43000000000000005,0
ENSMUSG00000097253_Gm26770,2.04,1.53,1.91,1.32,1.83,2.13,0.96,1.95,2.92,2.03,2.9699999999999998,1.58,1.09,2.07,2.14,2.14,2.44,1.37,1.78,1.85,4.22,1.9,5.07
ENSMUSG00000097257_Gm26768,0,0,1.6600000000000001,0.31,0,0.77,0,0,0,0.32,0,1.81,0.46,1.93,0,1.27,0.42000000000000004,0,2.56,1.51,1.42,0.45,0.77
ENSMUSG00000097268_Gm26805,0.6799999999999999,1.86,1.84,6.56,0.8300000000000001,0.2,1.74,4.03,1.34,0.17,0,3.5,1.36,0.22,0.26,0,0.75,1.86,2.64,1.75,1.2,0.23,2.7600000000000002
ENSMUSG00000097272_Gm26649,0.72,1.6600000000000001,3.38,1.56,0.29000000000000004,3.07,0.74,0.99,1.52,1.05,1,0.33999999999999997,0.97,0.05,1.51,0.13,0.98,0.74,0.5700000000000001,2.82,1,1.12,0.32
ENSMUSG00000097274_Gm26564,43.190000000000005,40.59,24.6,26.110000000000003,23.93,20.68,23.810000000000002,32.160000000000004,34.77,17.08,19.3,35.05,45.730000000000004,47.99,37.290000000000006,36.06,28.279999999999998,31.9,48.33,34.190000000000005,39.51,45.839999999999996,35.98
ENSMUSG00000097275_Gm26648,0.46,0.15000000000000002,0.21000000000000002,0.08,0.23,0,0.05,0.07,0.2,0.04,0.22,0.27,0.06,0.29000000000000004,0,0.2,0.44,0.26,0.4,0.23,0,0.27,0.24000000000000002
ENSMUSG00000097277_2900076A07Rik,24.919999999999998,13.8,24.02,35.09,19.310000000000002,22.25,33.54,18.03,31.25,29.41,29.86,24.9,31.12,10.17,22.21,32.99,20.08,45.77,16.38,30.99,35.98,22.87,15.84
ENSMUSG00000097279_Gm5106,0,0,0.22,0.2,0.2,0,3.25,0.18,0.8200000000000001,0.22,0.22,0.75,0.31,0.14,0.51,0.6799999999999999,1.25,1,0.17,0.17,0.27,0.15000000000000002,1.04
ENSMUSG00000097280_AI849053,4.52,0.17,4.14,2.73,3.8299999999999996,0.12000000000000001,0.7899999999999999,5.48,2.9699999999999998,1.48,5.42,5.35,5.359999999999999,4.55,3.53,5.609999999999999,7.430000000000001,7.930000000000001,4.2700000000000005,4.28,6.609999999999999,8.75,3.16
ENSMUSG00000097282_5031415H12Rik,1.34,0.64,2.13,0.2,1.25,5.06,1.96,1.22,3.6,0.11,1.32,1.55,2.18,2.63,3.15,1,2.04,5.87,2.01,2.4699999999999998,3.04,2.88,2.13
ENSMUSG00000097287_D130017N08Rik,3.68,1.54,3.17,1.3900000000000001,2.69,1.6500000000000001,6.41,1.92,5.88,3.58,5.3,3.62,4.659999999999999,4.53,6.04,2.68,3.48,3.4899999999999998,5.63,1.85,2.54,3.27,3.08
ENSMUSG00000097288_Gm2155,0.62,0.35,0.28,0.64,0,0,0,0.11,0.39,0,0.14,0.76,1.74,0.27,0.21000000000000002,0,1.58,0.42000000000000004,0.76,0.32,1.28,0.8600000000000001,1.6500000000000001
ENSMUSG00000097290_1300002E11Rik,12.54,20.759999999999998,8.129999999999999,8.01,35.59,10.239999999999998,7.159999999999999,24.279999999999998,15.639999999999999,17.82,15.450000000000001,10.6,30.17,18.35,24.02,30.459999999999997,17.35,11.28,12.9,32.25,22.459999999999997,15.32,3.23
ENSMUSG00000097301_AW121686,0.32999999999999996,0,0.8500000000000001,0.11,0.11,0.29000000000000004,0,0.1,1.94,0.97,0.5,1.1,0.9400000000000001,0.32,1.8,0.38,0.39,3.3499999999999996,1.43,1.8800000000000001,0.91,0.76,0.58
ENSMUSG00000097310_A930038B10Rik,3.44,8.03,3.52,3.6,5.02,1.34,5.71,5.95,2.19,1.8900000000000001,2.4899999999999998,3.24,2.7600000000000002,1.26,1.06,4.28,5.38,4.26,4.02,4.26,3.5,4.54,4.53
ENSMUSG00000097311_Gm26871,11.370000000000001,18.93,10.25,7.4,12.4,12.49,8.11,12.15,11.719999999999999,13.719999999999999,8.450000000000001,12.15,16.32,10.52,15.1,2.42,15.92,28.37,15.98,23.99,12.2,18.66,31.830000000000002
ENSMUSG00000097320_Tmem147os,12.729999999999999,17.110000000000003,19.67,28.07,15.139999999999999,19.84,34.809999999999995,28.27,7.18,37.82,20.03,27.37,22.09,27.09,24.89,33.97,25.84,33.11,17.979999999999997,22.02,32.86,21.64,45.290000000000006
ENSMUSG00000097330_Gm26672,0.38,0.32,2.9699999999999998,0.18,1.49,4.89,0.59,0.45,5.71,1.06,2.14,3.8299999999999996,5.5,1.85,0.96,10.12,3.3299999999999996,3.96,4.5,1.93,2.9099999999999997,1.57,1.23
ENSMUSG00000097331_F420014N23Rik,0,0.38,0,0.61,0.6,0.53,0,0.99,0.42000000000000004,0.32999999999999996,0.92,0.08,0,1.1800000000000002,1.46,0,0.56,1.86,0,2.14,0.48000000000000004,0.46,0.71
ENSMUSG00000097333_Zfp87,31.36,43,18.08,43.86,30.330000000000002,8.43,23.630000000000003,11.62,22.97,41.07,29.32,33.25,43.55,40.190000000000005,35.4,59.760000000000005,43.83,30.62,44.86,49.760000000000005,49.5,52,53.99
ENSMUSG00000097338_Gm2464,1.11,1.41,0.41000000000000003,0.5700000000000001,0.19,0.12000000000000001,0.9500000000000001,0.59,1.46,0.21000000000000002,1.1800000000000002,1,1.24,2.48,2.4099999999999997,0.16,1.3800000000000001,0.4,1.62,1.36,1.22,3.86,0.74
ENSMUSG00000097343_9030407P20Rik,0.6799999999999999,1.56,3.34,4.53,0.41000000000000003,0.54,4.01,8.44,5.430000000000001,2.88,0,1.82,2.56,2.9299999999999997,1.53,0,3.58,2.55,5.44,2.67,1.76,7.67,7.87
ENSMUSG00000097344_Gm26732,3.05,1.37,1.1300000000000001,0.43000000000000005,1.36,4.1499999999999995,5.319999999999999,6.46,0.35,4.73,2.9299999999999997,0.7899999999999999,4.46,1.1300000000000001,2.5,3.6,3.4299999999999997,0.72,4.53,5.1899999999999995,3.3299999999999996,3.01,0.08
ENSMUSG00000097347_Gm17275,68.82,69.83,75.82,91.98,89.1,85.76,70.23,76.47,67.2,73.93,79.29,80.11999999999999,88.51,84.85,65.7,104.94000000000001,100.92,75.26,74.25,90.9,83.36,87.86,71.01
ENSMUSG00000097348_Rmst,14.26,16.18,19.69,6.57,27.67,15.41,27.88,20.830000000000002,32.87,7.39,17.19,9.9,2.22,25.29,2.38,4.04,22.51,3.88,4.9,9.870000000000001,12.16,53.47,15.8
ENSMUSG00000097350_4732491K20Rik,2.14,0.77,1.23,5.99,3.4899999999999998,0.49,1.33,0.6,0,1.4,0.77,0.63,0.23,1.7,1.22,0.64,1.94,4.03,0.97,2.61,2.4,0.6799999999999999,1.1900000000000002
ENSMUSG00000097353_A430046D13Rik,10.28,6.85,8.29,4.52,8.7,2.74,1.87,7.54,6.5,9.1,6.18,4.52,7.359999999999999,4.52,2.8499999999999996,6.13,8.57,5.92,3.84,3.4699999999999998,5.55,6.57,5.53
ENSMUSG00000097358_Gm26773,0,0,0,0.25,0,0,0.1,0.52,0.33999999999999997,0,0,0.5700000000000001,0,0,0,0,0,0,0,0.28,0.06,0,0
ENSMUSG00000097360_9430065F17Rik,2.8299999999999996,2.18,3.14,2.9,0.51,4,0,4.88,4.23,7.84,2.92,5.08,2.18,0.74,5.45,2.63,3.05,0.43000000000000005,4.42,5.45,3.14,0.19,6.25
ENSMUSG00000097367_Gm26718,46.879999999999995,58.309999999999995,46.720000000000006,46.83,65.74000000000001,66.63,48.99,35.01,51.77,37.93,58.4,54.08,65.74000000000001,48.349999999999994,51.220000000000006,32.55,54.349999999999994,39.97,67.26,50.78,45.74,53.08,45.220000000000006
ENSMUSG00000097375_6720427I07Rik,2.61,3.7600000000000002,1.1600000000000001,1.1800000000000002,4.49,4.119999999999999,0.53,2.46,0.32999999999999996,1.28,0.8400000000000001,1.61,0.65,0,2.07,0.63,2.22,6.38,1,1.26,1.29,8.33,0.56
ENSMUSG00000097379_Gm26873,0.1,0,0.11,0.1,0.1,0,1.1600000000000001,0.37,2.53,0,0.35,1.32,0,0.15000000000000002,0.52,0,1.43,0,0,1.04,0,1.01,0
ENSMUSG00000097380_Gm26816,0.1,0,0,0.3,0,0,0,0,0,0,0,0.15000000000000002,0.08,0,0,0,0.62,0,0,0.25,0,2.4699999999999998,0
ENSMUSG00000097381_A230087F16Rik,2.55,2.17,3.92,2.8899999999999997,0.81,5.1899999999999995,1.62,2.66,3.59,1.1600000000000001,4.970000000000001,4.33,1.09,7.45,0.9500000000000001,0.2,0.25,1.37,2.68,6.76,5.22,6.33,7.37
ENSMUSG00000097383_1500026H17Rik,2,1.61,1.54,1.26,2.16,1.73,1.1800000000000002,1.54,6.04,3.44,1.95,1.6700000000000002,0.8500000000000001,2.4,2.14,1.4,1.37,1.25,0.74,1.99,1.06,3.3299999999999996,1.37
ENSMUSG00000097391_Mirg,14.92,25.59,26.54,15.52,25.68,24.959999999999997,5.53,19.830000000000002,12.44,13.93,15.99,17.439999999999998,58.64,13.04,20.39,16.24,22.16,30.810000000000002,20.02,29.759999999999998,31.18,33.620000000000005,29.23
ENSMUSG00000097392_D930016D06Rik,4.14,5.55,1.1300000000000001,2.64,2.14,4.54,0.31,0.49,2.05,1.35,3.54,1.21,0.14,2.51,2.29,3.61,2.22,1.3900000000000001,1.75,2.09,1.5,4.56,0.81
ENSMUSG00000097393_D030068K23Rik,2.9299999999999997,1.72,2.7,3.8499999999999996,3.86,3.72,0.24000000000000002,2.7800000000000002,2.29,5.02,0.8600000000000001,4.08,1.62,2.2800000000000002,1.79,3.9,2.66,5.05,2.46,2.53,2.46,2.65,3.13
ENSMUSG00000097397_Gm16861,1.6800000000000002,0.44,1.53,2.67,3.9699999999999998,0.6,1.1700000000000002,0.97,0.16,1.6900000000000002,0.88,2.7,4.17,1.57,1.05,0.92,1.94,1.94,2.13,1.7,2.94,1.87,4.18
ENSMUSG00000097407_4933408J17Rik,0,0.13,0.15000000000000002,0.14,0.4,0.35,0.17,0,0,0.29000000000000004,0.3,0.41000000000000003,0.1,0.7799999999999999,0.46,0.23,0.28,0.23,0.35,0.33999999999999997,0.09,0.81,0.47000000000000003
ENSMUSG00000097410_Gm26668,0.38,1.1400000000000001,2.1,0.71,1.02,1.1700000000000002,0,0.23,0,0,3.13,0.33999999999999997,0,1.6,2.08,3.34,0.27,0,0.55,0.27,0,0.44,0
ENSMUSG00000097411_B430218F22Rik,4.470000000000001,5.2,7.430000000000001,3.7,6.17,5.85,3.27,8.09,2.14,4.73,9.62,8.16,13.88,5.41,10.01,3.1,14.629999999999999,6.38,13.25,8.07,18.110000000000003,15.81,13.9
ENSMUSG00000097412_1810014B01Rik,1.36,0.29000000000000004,0.33999999999999997,1.71,2.27,1.79,0.39,1.24,1.57,0.8400000000000001,0.69,4.3,2.01,2.34,2.4699999999999998,1.57,2.46,2.69,1.97,1.1700000000000002,1.35,2.66,0.6699999999999999
ENSMUSG00000097413_A830052D11Rik,4.63,2.53,2.7,4.23,11.82,5.05,0,3.52,6.75,9.55,1.93,5.18,0.19,5.64,1.45,0.42000000000000004,2.04,8.16,1.8800000000000001,0.21000000000000002,3.8,3.48,4.02
ENSMUSG00000097414_B130046B21Rik,1.74,0.21000000000000002,2.66,2.34,3.92,2.44,0,0.49,4.31,0.12000000000000001,1.8800000000000001,1.51,3.32,8.04,4.23,0,2.7,3.42,3.13,2.06,7.109999999999999,3.09,1.35
ENSMUSG00000097416_Gm26670,1.12,0.07,0.55,1.01,1.56,0.65,0.09,1.02,0,2.2,1.87,2.29,0.32999999999999996,2.1,0.7899999999999999,0.7899999999999999,2.1,5.76,2.1,0.7899999999999999,0.7799999999999999,2.66,1.82
ENSMUSG00000097417_Gm26669,3.4299999999999997,2.08,0.46,0.7,0,0.54,2.1,1.74,2,1.37,1.57,1.37,1.5,0.51,0.8300000000000001,1.8900000000000001,2.52,2.67,0.6,0.9400000000000001,1.1300000000000001,0,1.09
ENSMUSG00000097428_AW047730,41.379999999999995,11.27,31.17,14.98,23.41,2.2600000000000002,12.07,29.23,24.459999999999997,18.330000000000002,34.309999999999995,37.7,31.4,28.979999999999997,22.08,24.29,34.809999999999995,41.71,23.85,23.66,41.65,43.5,15.88
ENSMUSG00000097431_Gm26782,10.26,3.59,6.24,8.69,0,3.23,20.979999999999997,7.48,5.48,2.77,1.34,3.73,1.46,4.74,1.93,6.85,4.6899999999999995,0.08,4.39,3.66,2.2,0.6599999999999999,2.98
ENSMUSG00000097439_Gm16754,1.1900000000000002,0.7799999999999999,0.65,1.32,1.52,0.92,0.45,4.25,0.24000000000000002,2.3699999999999997,0.4,0.9,1.71,3.3899999999999997,0.3,1.52,0.77,3.18,0.31,1.75,1.48,0.54,1.6600000000000001
ENSMUSG00000097443_Gm17529,0,0.29000000000000004,0.59,1.47,1.74,2.29,0,0,0.24000000000000002,0.59,0,0,0,0.8400000000000001,0.46,0,0,0,0.53,0.39,0,0.06,0.4
ENSMUSG00000097445_Gm26631,13.07,13.51,12.41,14.58,11.41,13.39,15.27,16.6,13.96,14.99,13.860000000000001,14.860000000000001,14.19,14.27,12.219999999999999,12.47,14.79,9.92,11.52,11.51,14.57,13.79,13.42
ENSMUSG00000097451_Rian,20.27,27.74,36.42,12.08,13.5,16.38,23.479999999999997,15.39,16.72,15.850000000000001,15.81,10.49,36.04,16.87,31.979999999999997,24.19,17.34,34.09,20.47,37.120000000000005,16.75,30.54,26.62
ENSMUSG00000097454_Gm26892,4.48,3.8,3.6,2.53,3.8499999999999996,3.03,3.73,1.6800000000000002,2.72,0.33999999999999997,0,2.72,3.48,1.7,5.17,3.8499999999999996,3.7,3.92,4.02,5.55,2.64,4.71,2.72
ENSMUSG00000097456_Gm16958,0,1.73,0,0,1.81,1.42,0,2,4.119999999999999,0,0,3.38,2.8099999999999996,2.1,0,0,1.07,0.31,4.07,1.24,2.3099999999999996,0,0.31
ENSMUSG00000097457_2310031A07Rik,19.72,9.27,18.610000000000003,21.91,11.450000000000001,13.08,13.06,18.55,13.62,5.96,16.34,22.32,17.979999999999997,13.739999999999998,22.459999999999997,11.81,26.16,8.7,19.06,11.97,15.28,28.97,10.729999999999999
ENSMUSG00000097460_Gm26734,2.55,0,2.4699999999999998,3.42,4.7700000000000005,0,0,3.75,0,0.35,1.27,0.73,1.36,1.87,3.14,4.38,2.69,0.6699999999999999,0.8300000000000001,2.3099999999999996,0.65,6.55,0.8400000000000001
ENSMUSG00000097461_Gm26735,1.6,0,1.3800000000000001,0.18,0.09,2,1.82,0.5700000000000001,1.6800000000000002,0.99,0.31,1.51,1.8900000000000001,3.3099999999999996,0.54,0.54,1.01,1.1400000000000001,0.31,1,2.4,2.06,1.35
ENSMUSG00000097466_D430036J16Rik,9.76,8.07,4.4,9.91,16.56,7.05,12.07,4.29,0,28.8,23.74,18.16,8.57,12.77,22.459999999999997,19.23,10.850000000000001,52.05,28.2,23.73,5.81,7.609999999999999,23.7
ENSMUSG00000097467_Gm26737,0.23,0.43000000000000005,0.25,1.3900000000000001,0.45,1.1900000000000002,0,1.03,0.9400000000000001,0.75,0.91,1.75,1.06,0.6699999999999999,0.29000000000000004,0,0.64,0.19,0.69,1.1700000000000002,0.47000000000000003,0.7,2.51
ENSMUSG00000097469_Gm26733,1.07,1.6900000000000002,6.21,4.2700000000000005,1.91,6.74,0.91,6.6899999999999995,5.33,6.470000000000001,0.96,0.64,3.63,0,1.44,0,1.01,0.2,4.25,5.21,2.3699999999999997,0.55,0.42000000000000004
ENSMUSG00000097471_5830432E09Rik,0,0,0,0.18,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,1.53,0
ENSMUSG00000097472_Gm26586,0.29000000000000004,0.14,0.16,0,0.29000000000000004,0,0,0,0,2.06,0.49,0,0,1.05,2.58,0,0.2,0,0.37,0.12000000000000001,0,0.22,0
ENSMUSG00000097479_Gm26582,21.979999999999997,18.310000000000002,14.97,17.93,15.25,21.459999999999997,17.18,14.93,18,17.3,22.05,19.779999999999998,16.06,12.62,21.2,17.479999999999997,20.9,23.17,24.79,30.04,20.36,22.59,18.259999999999998
ENSMUSG00000097486_Gm17733,1.61,3.79,4.76,10.43,5.31,4.859999999999999,13.82,1.21,0,0,2.73,6.3,2.4699999999999998,2.13,0,5.03,5.05,0,5.06,2.27,2,3.02,8.360000000000001
ENSMUSG00000097487_Ptges3l,5.35,1.84,2.9099999999999997,4.24,9.31,7.3,19.51,3.6,3.23,2.1,5.03,2.82,2.38,0.26,0.59,1.06,1.6500000000000001,2.73,0,8.89,1.2,3.7800000000000002,1.93
ENSMUSG00000097488_4732487G21Rik,2.3899999999999997,0.08,1.28,1.6300000000000001,2.75,3.04,4.64,1.77,2.68,2.4699999999999998,1.94,1.78,3.3299999999999996,0.07,1.3,1.76,1.3800000000000001,4.37,2.25,3.13,1.4,1.43,1.1
ENSMUSG00000097496_Gm26653,0.22,3.36,2.71,1.36,0.22,4.91,2.24,2.01,0,8.739999999999998,0.5,0,3.2600000000000002,0,1.1300000000000001,0,3.42,0.56,2.8699999999999997,1.8900000000000001,1.06,1.01,4.84
ENSMUSG00000097503_3110045C21Rik,3.3899999999999997,2.03,4.02,7.430000000000001,5.63,3.48,3.96,0,0,2.9099999999999997,0,3.21,0.19,8.67,2.08,0,2.03,6.29,3.12,0.23,1.6400000000000001,0.36,0.47000000000000003
ENSMUSG00000097505_Gm26540,3.64,0.76,2.24,3.1,4.02,12.9,0.26,0.37,5.21,5.54,2.53,1.08,0.63,5.44,4.819999999999999,0.35,2.8299999999999996,0.6799999999999999,1.57,4.13,2.07,2.9,0
ENSMUSG00000097509_B230322F03Rik,4.22,9.98,2.88,1.99,5.02,0.64,5.35,5.58,6.05,1.79,4.08,4.35,0,3.21,5.42,1.95,5.71,10.96,6.470000000000001,2.9099999999999997,6.89,4.6899999999999995,7.85
ENSMUSG00000097517_Gm26695,2.3499999999999996,5.05,6.64,0.88,1.91,3.62,0,2.13,4.63,3.75,0.49,2.12,3.3099999999999996,1.24,6.01,0,5.24,2.52,4.98,2.73,5.83,5.98,1.49
ENSMUSG00000097518_Gm26694,2.2,2.9499999999999997,3.88,2.92,2.46,6.13,3.63,0.9400000000000001,3.5,2.01,2.23,7.17,3.64,5.63,3.01,10.05,6.22,10.42,12.28,6.88,6.4,6.04,4.24
ENSMUSG00000097520_Gm26843,0,0,0,0,0.22,0.1,0,0.19,0.92,0,0.17,0,0,0,0.06,0.74,0,0,0.5,0.06,0.44,0.6599999999999999,0.13
ENSMUSG00000097535_Gm26592,4.48,1.92,2.4099999999999997,1.04,4.619999999999999,3.22,3.4899999999999998,2.36,1.8,0.96,4.14,2.8899999999999997,3.04,2.34,1.74,2.24,4.08,7.95,6.91,6.930000000000001,5.95,5.52,4.34
ENSMUSG00000097537_2610020C07Rik,0.48000000000000004,0.6799999999999999,0.27,0,0.64,0,0,0.73,2.42,0,0.18,0.19,0.06,1.01,0,0.07,0.91,0,0.28,0.07,0.06,0.25,0.36
ENSMUSG00000097541_Gm26752,1,1.42,0.37,1.02,0.8300000000000001,0.22,0.63,2.4099999999999997,1.9,0.73,1.52,0.64,0.39,0.8500000000000001,1.71,1,1.1700000000000002,3.09,2.3099999999999996,0.14,0.23,4.17,1.75
ENSMUSG00000097545_Mir124a-1hg,18.47,15.729999999999999,18.36,14.739999999999998,13.65,30.130000000000003,11.129999999999999,13.47,14.43,14.94,12.12,26.56,24.59,20.810000000000002,25.110000000000003,21.52,25.64,40.67,24.16,40.6,21.8,30.59,33.87
ENSMUSG00000097554_Gm26825,571.4399999999999,444.45,417.24,484.96,367.86,444.9,430.12,516.42,511.07,485.63,487.57,417.90999999999997,424.86,478.64000000000004,411.54,352.6,470.46,466.69,409.6,444.78999999999996,443.59,436.78,413.04
ENSMUSG00000097564_C430014B12Rik,6.89,5.41,7.01,4.3,5.92,1.33,3.23,6.619999999999999,8.41,4.98,0.24000000000000002,5.98,8.950000000000001,11.33,7.34,6.14,12.53,7.75,9.67,9.129999999999999,7.430000000000001,10.26,15.77
ENSMUSG00000097571_Jpx,3.9,2.22,2.13,3.24,1.71,1.75,6.9,1.6900000000000002,5.41,9.17,9.79,1.51,1.24,2.67,9.350000000000001,0,4.57,6.54,7.74,1.28,3.16,6.1899999999999995,2.32
